序號,擬參選人／政黨,選舉名稱,申報序號／年度,交易日期,收支科目,捐贈者／支出對象,身分證／統一編號,收入金額,支出金額,捐贈方式,存入專戶日期,返還/繳庫,支出用途,金錢類,地址,聯絡電話,應揭露之支出對象,支出對象之內部人員姓名,支出對象之內部人員職稱,政黨之內部人員姓名,政黨之內部人員職稱,關係,資料更正日期
1839,蔡其昌,109年立法委員選舉,第一次賸餘,1091021,當選後與其公務有關之費用支出,奇福食品有限公司,86702085,0.00,195.00,,,,餐飲支出,金錢,,,,,,,,,
1840,蔡其昌,109年立法委員選舉,第一次賸餘,1091022,當選後與其公務有關之費用支出,廟口蚵仔煎,,0.00,495.00,,,,餐飲支出,金錢,,0928*****,,,,,,,
1841,蔡其昌,109年立法委員選舉,第一次賸餘,1091022,當選後與其公務有關之費用支出,任家擀麵,,0.00,560.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1842,蔡其昌,109年立法委員選舉,第一次賸餘,1091022,當選後與其公務有關之費用支出,萬國肉店,01493137,0.00,1000.00,,,,餐飲支出,金錢,,,,,,,,,
1843,蔡其昌,109年立法委員選舉,第一次賸餘,1091022,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,252.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1844,蔡其昌,109年立法委員選舉,第一次賸餘,1091022,當選後與其公務有關之費用支出,一膳餐飲事業股份有限公司,50825231,0.00,760.00,,,,餐飲支出,金錢,,,,,,,,,
1845,蔡其昌,109年立法委員選舉,第一次賸餘,1091022,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,2495.00,,,,電信費用,金錢,,,,,,,,,
1846,蔡其昌,109年立法委員選舉,第一次賸餘,1091022,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,120.00,,,,停車費,金錢,,,,,,,,,
1847,蔡其昌,109年立法委員選舉,第一次賸餘,1091022,當選後與其公務有關之費用支出,鬍鬚張,54687415,0.00,854.00,,,,餐飲支出,金錢,,,,,,,,,
1848,蔡其昌,109年立法委員選舉,第一次賸餘,1091022,當選後與其公務有關之費用支出,鼎香園食品記,72920694,0.00,35.00,,,,餐飲支出,金錢,,,,,,,,,
1849,蔡其昌,109年立法委員選舉,第一次賸餘,1091022,當選後與其公務有關之費用支出,裕珍馨,84560224,0.00,840.00,,,,餐飲支出,金錢,,,,,,,,,
1850,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,804.00,,,,油資,金錢,,,,,,,,,
1851,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,新正牌米糕莊,21484023,0.00,2000.00,,,,餐飲支出,金錢,,,,,,,,,
1852,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,統一超商,22555904,0.00,59.00,,,,餐飲支出,金錢,,,,,,,,,
1853,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,禎妙五金商行,40552984,0.00,95.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1854,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,230.00,,,,餐飲支出,金錢,,,,,,,,,
1855,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,亞杜廚房簡餐店,48879506,0.00,781.00,,,,餐飲支出,金錢,,,,,,,,,
1856,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,166.00,,,,電信費用,金錢,,,,,,,,,
1857,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,台灣中油,55677842,0.00,1429.00,,,,油資,金錢,,,,,,,,,
1858,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,欣鮮鍋,72493995,0.00,370.00,,,,餐飲支出,金錢,,,,,,,,,
1859,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,175.00,,,,餐飲支出,金錢,,,,,,,,,
1860,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,銘鎧電器行,82613560,0.00,8000.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1861,蔡其昌,109年立法委員選舉,第一次賸餘,1091023,當選後與其公務有關之費用支出,台灣大哥大,97176270,0.00,2594.00,,,,電信費用,金錢,,,,,,,,,
1862,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,大甲區江南社區長壽會,,0.00,1000.00,,,,為民服務費用,金錢,,0912*****,,,,,,,
1863,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,外埔區土城社區長壽俱樂部,,0.00,2000.00,,,,為民服務費用,金錢,,0912*****,,,,,,,
1864,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,目福米苔,,0.00,225.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1865,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,大甲區福德社區發展協會,,0.00,1000.00,,,,為民服務費用,金錢,,0932*****,,,,,,,
1866,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,麥當勞,16091744,0.00,206.00,,,,餐飲支出,金錢,,,,,,,,,
1867,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,昇囿花坊,19824406,0.00,2000.00,,,,為民服務費用,金錢,,,,,,,,,
1868,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,星巴克,36963388,0.00,120.00,,,,餐飲支出,金錢,,,,,,,,,
1869,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,嘟嘟房,38773407,0.00,240.00,,,,停車費,金錢,,,,,,,,,
1870,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,832.00,,,,電信費用,金錢,,,,,,,,,
1871,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,交通部台灣鐵路管理局餐旅服務總所,57959804,0.00,241.00,,,,餐飲支出,金錢,,,,,,,,,
1872,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,庭園精緻花坊,77491222,0.00,1500.00,,,,為民服務費用,金錢,,,,,,,,,
1873,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,老周肉丸店,80973589,0.00,370.00,,,,餐飲支出,金錢,,,,,,,,,
1874,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,成佳財企業有限公司,82369453,0.00,120.00,,,,停車費,金錢,,,,,,,,,
1875,蔡其昌,109年立法委員選舉,第一次賸餘,1091024,當選後與其公務有關之費用支出,春水堂實業股份有限公司,86330228,0.00,761.00,,,,餐飲支出,金錢,,,,,,,,,
1876,蔡其昌,109年立法委員選舉,第一次賸餘,1091025,當選後與其公務有關之費用支出,台灣高鐵,16446274,0.00,2580.00,,,,搭乘交通工具支出,金錢,,,,,,,,,
1877,蔡其昌,109年立法委員選舉,第一次賸餘,1091025,當選後與其公務有關之費用支出,統一速達股份有限公司,26206153,0.00,9715.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1878,蔡其昌,109年立法委員選舉,第一次賸餘,1091025,當選後與其公務有關之費用支出,建發加油站,28334289,0.00,1023.00,,,,油資,金錢,,,,,,,,,
1879,蔡其昌,109年立法委員選舉,第一次賸餘,1091025,當選後與其公務有關之費用支出,全璟生活餐飲有限公司,42668032,0.00,605.00,,,,餐飲支出,金錢,,,,,,,,,
1880,蔡其昌,109年立法委員選舉,第一次賸餘,1091025,當選後與其公務有關之費用支出,城市車旅,72395328,0.00,200.00,,,,停車費,金錢,,,,,,,,,
1881,蔡其昌,109年立法委員選舉,第一次賸餘,1091026,當選後與其公務有關之費用支出,電綉學號,,0.00,240.00,,,,雜項購置或修繕費用,金錢,,0933*****,,,,,,,
1882,蔡其昌,109年立法委員選舉,第一次賸餘,1091026,當選後與其公務有關之費用支出,好蔬福風味飲,,0.00,249.00,,,,餐飲支出,金錢,,0426*****,,,,,,,
1883,蔡其昌,109年立法委員選舉,第一次賸餘,1091026,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,943.00,,,,油資,金錢,,,,,,,,,
1884,蔡其昌,109年立法委員選舉,第一次賸餘,1091026,當選後與其公務有關之費用支出,台灣高鐵,16446274,0.00,5535.00,,,,搭乘交通工具支出,金錢,,,,,,,,,
1885,蔡其昌,109年立法委員選舉,第一次賸餘,1091026,當選後與其公務有關之費用支出,新正牌米糕莊,21484023,0.00,1120.00,,,,餐飲支出,金錢,,,,,,,,,
1886,蔡其昌,109年立法委員選舉,第一次賸餘,1091026,當選後與其公務有關之費用支出,饌玉豐麵食館,38558104,0.00,512.00,,,,餐飲支出,金錢,,,,,,,,,
1887,蔡其昌,109年立法委員選舉,第一次賸餘,1091026,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,525.00,,,,餐飲支出,金錢,,,,,,,,,
1888,蔡其昌,109年立法委員選舉,第一次賸餘,1091026,當選後與其公務有關之費用支出,宋彩聯,B22*******,0.00,5000.00,,,,為民服務費用,金錢,,,,,,,,,
1889,蔡其昌,109年立法委員選舉,第一次賸餘,1091026,當選後與其公務有關之費用支出,蔡克斯,P12*******,0.00,8300.00,,,,播送、傳送或刊登宣傳廣告支出,金錢,臺中市西屯區****,,,,,,,,
1890,蔡其昌,109年立法委員選舉,第一次賸餘,1091027,當選後與其公務有關之費用支出,麟記肉圓,,0.00,565.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1891,蔡其昌,109年立法委員選舉,第一次賸餘,1091027,當選後與其公務有關之費用支出,振隆水果行,01446022,0.00,645.00,,,,餐飲支出,金錢,,,,,,,,,
1892,蔡其昌,109年立法委員選舉,第一次賸餘,1091027,當選後與其公務有關之費用支出,伍佰小站,14333520,0.00,635.00,,,,餐飲支出,金錢,,,,,,,,,
1893,蔡其昌,109年立法委員選舉,第一次賸餘,1091027,當選後與其公務有關之費用支出,喜美超市清水店,38957860,0.00,118.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1894,蔡其昌,109年立法委員選舉,第一次賸餘,1091027,當選後與其公務有關之費用支出,芝味美食餐飲,39663596,0.00,4000.00,,,,餐飲支出,金錢,,,,,,,,,
1895,蔡其昌,109年立法委員選舉,第一次賸餘,1091027,當選後與其公務有關之費用支出,藝大美術社,39805259,0.00,800.00,,,,文具用品費用,金錢,,,,,,,,,
1896,蔡其昌,109年立法委員選舉,第一次賸餘,1091027,當選後與其公務有關之費用支出,百香食坊,39843964,0.00,215.00,,,,餐飲支出,金錢,,,,,,,,,
1897,蔡其昌,109年立法委員選舉,第一次賸餘,1091027,當選後與其公務有關之費用支出,御園坊,42368014,0.00,460.00,,,,餐飲支出,金錢,,,,,,,,,
1898,蔡其昌,109年立法委員選舉,第一次賸餘,1091027,當選後與其公務有關之費用支出,小不點美食,45333263,0.00,415.00,,,,餐飲支出,金錢,,,,,,,,,
1899,蔡其昌,109年立法委員選舉,第一次賸餘,1091027,當選後與其公務有關之費用支出,豐奕生活館有限公司,54835324,0.00,280.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1900,蔡其昌,109年立法委員選舉,第一次賸餘,1091027,當選後與其公務有關之費用支出,鼎香園食品記,72920694,0.00,45.00,,,,餐飲支出,金錢,,,,,,,,,
1901,蔡其昌,109年立法委員選舉,第一次賸餘,1091028,當選後與其公務有關之費用支出,亞杜廚房簡餐店,48879506,0.00,605.00,,,,餐飲支出,金錢,,,,,,,,,
1902,蔡其昌,109年立法委員選舉,第一次賸餘,1091028,當選後與其公務有關之費用支出,中華電信(台中營運處),52003801,0.00,192.00,,,,電信費用,金錢,,,,,,,,,
1903,蔡其昌,109年立法委員選舉,第一次賸餘,1091028,當選後與其公務有關之費用支出,阿財米糕店,56679397,0.00,745.00,,,,餐飲支出,金錢,,,,,,,,,
1904,蔡其昌,109年立法委員選舉,第一次賸餘,1091028,當選後與其公務有關之費用支出,嘟嘟房,72488607,0.00,240.00,,,,停車費,金錢,,,,,,,,,
1905,蔡其昌,109年立法委員選舉,第一次賸餘,1091028,當選後與其公務有關之費用支出,鼎香園食品記,72920694,0.00,33.00,,,,餐飲支出,金錢,,,,,,,,,
1906,蔡其昌,109年立法委員選舉,第一次賸餘,1091028,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,140.00,,,,餐飲支出,金錢,,,,,,,,,
1907,蔡其昌,109年立法委員選舉,第一次賸餘,1091028,當選後與其公務有關之費用支出,孟春鮮花禮儀社,98704572,0.00,9900.00,,,,為民服務費用,金錢,,,,,,,,,
1908,蔡其昌,109年立法委員選舉,第一次賸餘,1091028,當選後與其公務有關之費用支出,蔡健德,L12*******,0.00,974.00,,,,水電瓦斯費用,金錢,,,,,,,,,
1909,蔡其昌,109年立法委員選舉,第一次賸餘,1091029,當選後與其公務有關之費用支出,計程車,,0.00,470.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1910,蔡其昌,109年立法委員選舉,第一次賸餘,1091029,當選後與其公務有關之費用支出,伯光文具印刷有限公司,21201382,0.00,280.00,,,,文具用品費用,金錢,,,,,,,,,
1911,蔡其昌,109年立法委員選舉,第一次賸餘,1091029,當選後與其公務有關之費用支出,鎮江意麵,26275670,0.00,395.00,,,,餐飲支出,金錢,,,,,,,,,
1912,蔡其昌,109年立法委員選舉,第一次賸餘,1091029,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,600.00,,,,餐飲支出,金錢,,,,,,,,,
1913,蔡其昌,109年立法委員選舉,第一次賸餘,1091029,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,600.00,,,,餐飲支出,金錢,,,,,,,,,
1914,蔡其昌,109年立法委員選舉,第一次賸餘,1091030,當選後與其公務有關之費用支出,倈倈牛家莊,,0.00,470.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1915,蔡其昌,109年立法委員選舉,第一次賸餘,1091030,當選後與其公務有關之費用支出,越南河粉,,0.00,560.00,,,,餐飲支出,金錢,,0918*****,,,,,,,
1916,蔡其昌,109年立法委員選舉,第一次賸餘,1091030,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,996.00,,,,油資,金錢,,,,,,,,,
1917,蔡其昌,109年立法委員選舉,第一次賸餘,1091030,當選後與其公務有關之費用支出,畢卡索藝術社,08286773,0.00,500.00,,,,文具用品費用,金錢,,,,,,,,,
1918,蔡其昌,109年立法委員選舉,第一次賸餘,1091030,當選後與其公務有關之費用支出,麥當勞,23932130,0.00,747.00,,,,餐飲支出,金錢,,,,,,,,,
1919,蔡其昌,109年立法委員選舉,第一次賸餘,1091030,當選後與其公務有關之費用支出,行彩花店,25242878,0.00,2450.00,,,,為民服務費用,金錢,,,,,,,,,
1920,蔡其昌,109年立法委員選舉,第一次賸餘,1091030,當選後與其公務有關之費用支出,嘟嘟房,38773407,0.00,240.00,,,,停車費,金錢,,,,,,,,,
1921,蔡其昌,109年立法委員選舉,第一次賸餘,1091030,當選後與其公務有關之費用支出,翰林國際企業股份有限公司,72590650,0.00,80.00,,,,餐飲支出,金錢,,,,,,,,,
1922,蔡其昌,109年立法委員選舉,第一次賸餘,1091030,當選後與其公務有關之費用支出,中華電信(台北營運處),81691784,0.00,1133.00,,,,電信費用,金錢,,,,,,,,,
1923,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,福山宮,,0.00,1000.00,,,,為民服務費用,金錢,,04-2*****,,,,,,,
1924,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,507.00,,,,油資,金錢,,,,,,,,,
1925,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,正佳實業社,17777899,0.00,3400.00,,,,維修宣傳車輛支出,金錢,,,,,,,,,
1926,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,統一鮮花部,18331066,0.00,4200.00,,,,為民服務費用,金錢,,,,,,,,,
1927,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,上豪自助餐部,19843311,0.00,435.00,,,,餐飲支出,金錢,,,,,,,,,
1928,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,德慧素食生活館,21888833,0.00,120.00,,,,餐飲支出,金錢,,,,,,,,,
1929,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,台灣第一味,25240668,0.00,95.00,,,,餐飲支出,金錢,,,,,,,,,
1930,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,山隆加油站,45342050,0.00,800.00,,,,油資,金錢,,,,,,,,,
1931,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,120.00,,,,停車費,金錢,,,,,,,,,
1932,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,城市車旅,72608201,0.00,40.00,,,,停車費,金錢,,,,,,,,,
1933,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,甘擔廚房,75920958,0.00,225.00,,,,餐飲支出,金錢,,,,,,,,,
1934,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,昇宏花藝圃,76639839,0.00,12050.00,,,,為民服務費用,金錢,臺中市大安區****,,,,,,,,
1935,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,愛買,96974162,0.00,355.00,,,,餐飲支出,金錢,,,,,,,,,
1936,蔡其昌,109年立法委員選舉,第一次賸餘,1091031,當選後與其公務有關之費用支出,林秀緞,L20*******,0.00,6000.00,,,,租用競選辦事處費用,金錢,臺中市外埔區****,,,,,,,,
1937,蔡其昌,109年立法委員選舉,第一次賸餘,1091101,當選後與其公務有關之費用支出,台中市大甲區幸福社區發展協會,,0.00,1000.00,,,,為民服務費用,金錢,,0921*****,,,,,,,
1938,蔡其昌,109年立法委員選舉,第一次賸餘,1091101,當選後與其公務有關之費用支出,大甲澤安宮管理委員會,,0.00,2000.00,,,,為民服務費用,金錢,,04-2*****,,,,,,,
1939,蔡其昌,109年立法委員選舉,第一次賸餘,1091101,當選後與其公務有關之費用支出,尚立租賃股份有限公司,27890189,0.00,47500.00,,,,租用車輛支出,金錢,臺中市西屯區****,,,,,,,,
1940,蔡其昌,109年立法委員選舉,第一次賸餘,1091101,當選後與其公務有關之費用支出,搖滾太平披薩屋,40544599,0.00,1300.00,,,,餐飲支出,金錢,,,,,,,,,
1941,蔡其昌,109年立法委員選舉,第一次賸餘,1091101,當選後與其公務有關之費用支出,惠心停車場,53021927,0.00,120.00,,,,停車費,金錢,,,,,,,,,
1942,蔡其昌,109年立法委員選舉,第一次賸餘,1091101,當選後與其公務有關之費用支出,麥當勞,54374265,0.00,311.00,,,,餐飲支出,金錢,,,,,,,,,
1943,蔡其昌,109年立法委員選舉,第一次賸餘,1091101,當選後與其公務有關之費用支出,重裝戰雞企業社,82645872,0.00,11140.00,,,,餐飲支出,金錢,臺中市西屯區****,,,,,,,,
1944,蔡其昌,109年立法委員選舉,第一次賸餘,1091101,當選後與其公務有關之費用支出,向上加油站,89248672,0.00,1214.00,,,,油資,金錢,,,,,,,,,
1945,蔡其昌,109年立法委員選舉,第一次賸餘,1091101,當選後與其公務有關之費用支出,葉進添,L10*******,0.00,10000.00,,,,工資或薪津,金錢,臺中市外埔區****,,,,,,,,
1946,蔡其昌,109年立法委員選舉,第一次賸餘,1091102,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,80.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1947,蔡其昌,109年立法委員選舉,第一次賸餘,1091102,當選後與其公務有關之費用支出,欣海濱牛肉麵,09191183,0.00,520.00,,,,餐飲支出,金錢,,,,,,,,,
1948,蔡其昌,109年立法委員選舉,第一次賸餘,1091102,當選後與其公務有關之費用支出,東北金麥子,13836051,0.00,400.00,,,,餐飲支出,金錢,,,,,,,,,
1949,蔡其昌,109年立法委員選舉,第一次賸餘,1091102,當選後與其公務有關之費用支出,台灣中油,55677842,0.00,1165.00,,,,油資,金錢,,,,,,,,,
1950,蔡其昌,109年立法委員選舉,第一次賸餘,1091102,當選後與其公務有關之費用支出,蔡建德,L12*******,0.00,27000.00,,,,租用競選辦事處費用,金錢,臺中市清水區****,,,,,,,,
1951,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,振隆水果行,01446022,0.00,1310.00,,,,餐飲支出,金錢,,,,,,,,,
1952,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,萬國肉店,01493137,0.00,2255.00,,,,餐飲支出,金錢,,,,,,,,,
1953,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,937.00,,,,油資,金錢,,,,,,,,,
1954,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,台灣鐵路局,07524729,0.00,120.00,,,,搭乘交通工具支出,金錢,,,,,,,,,
1955,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,阿騰米糕店,09252250,0.00,550.00,,,,餐飲支出,金錢,,,,,,,,,
1956,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,阿香港味燒臘店,25389909,0.00,325.00,,,,餐飲支出,金錢,,,,,,,,,
1957,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,摩斯漢堡,28451976,0.00,80.00,,,,餐飲支出,金錢,,,,,,,,,
1958,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,饌玉豐麵食館,38558104,0.00,1280.00,,,,餐飲支出,金錢,,,,,,,,,
1959,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,嘟嘟房,38773407,0.00,240.00,,,,停車費,金錢,,,,,,,,,
1960,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,喜美超市,38957860,0.00,70.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1961,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,御園坊,42368014,0.00,250.00,,,,餐飲支出,金錢,,,,,,,,,
1962,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,星巴克,53530106,0.00,817.00,,,,餐飲支出,金錢,,,,,,,,,
1963,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,董仔車店,56660708,0.00,600.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1964,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,鼎香園食品記,72920694,0.00,45.00,,,,餐飲支出,金錢,,,,,,,,,
1965,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,好家香爌肉飯,77676918,0.00,150.00,,,,餐飲支出,金錢,,,,,,,,,
1966,蔡其昌,109年立法委員選舉,第一次賸餘,1091103,當選後與其公務有關之費用支出,天韻行,98848748,0.00,100.00,,,,餐飲支出,金錢,,,,,,,,,
1967,蔡其昌,109年立法委員選舉,第一次賸餘,1091104,當選後與其公務有關之費用支出,振隆水果行,01446022,0.00,1450.00,,,,餐飲支出,金錢,,,,,,,,,
1968,蔡其昌,109年立法委員選舉,第一次賸餘,1091104,當選後與其公務有關之費用支出,阿寛羊肉爐,20323041,0.00,980.00,,,,餐飲支出,金錢,,,,,,,,,
1969,蔡其昌,109年立法委員選舉,第一次賸餘,1091104,當選後與其公務有關之費用支出,建發加油站,28334289,0.00,1000.00,,,,油資,金錢,,,,,,,,,
1970,蔡其昌,109年立法委員選舉,第一次賸餘,1091104,當選後與其公務有關之費用支出,美德耐股份有限公司,45520836,0.00,75.00,,,,餐飲費用,金錢,,,,,,,,,
1971,蔡其昌,109年立法委員選舉,第一次賸餘,1091104,當選後與其公務有關之費用支出,薑母鴨,45712594,0.00,530.00,,,,餐飲支出,金錢,,,,,,,,,
1972,蔡其昌,109年立法委員選舉,第一次賸餘,1091104,當選後與其公務有關之費用支出,全聯福利中心,53014910,0.00,274.00,,,,餐飲支出,金錢,,,,,,,,,
1973,蔡其昌,109年立法委員選舉,第一次賸餘,1091104,當選後與其公務有關之費用支出,鬍鬚張,54687415,0.00,1453.00,,,,餐飲支出,金錢,,,,,,,,,
1974,蔡其昌,109年立法委員選舉,第一次賸餘,1091104,當選後與其公務有關之費用支出,阿東小吃,72486283,0.00,600.00,,,,餐飲支出,金錢,,,,,,,,,
1975,蔡其昌,109年立法委員選舉,第一次賸餘,1091105,當選後與其公務有關之費用支出,計程車,,0.00,215.00,,,,搭乘交通工具支出,金錢,,計程車*****,,,,,,,
1976,蔡其昌,109年立法委員選舉,第一次賸餘,1091105,當選後與其公務有關之費用支出,喜美超市,38957860,0.00,99.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1977,蔡其昌,109年立法委員選舉,第一次賸餘,1091105,當選後與其公務有關之費用支出,御園坊,42368014,0.00,980.00,,,,餐飲支出,金錢,,,,,,,,,
1978,蔡其昌,109年立法委員選舉,第一次賸餘,1091105,當選後與其公務有關之費用支出,冠味小吃店,45555172,0.00,487.00,,,,餐飲支出,金錢,,,,,,,,,
1979,蔡其昌,109年立法委員選舉,第一次賸餘,1091105,當選後與其公務有關之費用支出,東門鴨莊,53923215,0.00,870.00,,,,餐飲支出,金錢,,,,,,,,,
1980,蔡其昌,109年立法委員選舉,第一次賸餘,1091105,當選後與其公務有關之費用支出,李金商店,56615465,0.00,2000.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1981,蔡其昌,109年立法委員選舉,第一次賸餘,1091105,當選後與其公務有關之費用支出,統一超商,70766610,0.00,387.00,,,,餐飲支出,金錢,,,,,,,,,
1982,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,謝陽春麵,,0.00,230.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1983,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,麟記肉圓,,0.00,665.00,,,,餐飲支出,金錢,,04-2*****,,,,,,,
1984,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,中華郵政,03741302,0.00,60.00,,,,雜項購置或修繕費用,金錢,,,,,,,,,
1985,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,南門(中繼)市場A17攤位,05171565,0.00,2420.00,,,,餐飲支出,金錢,,,,,,,,,
1986,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,台灣中油,05815118,0.00,200.00,,,,油資,金錢,,,,,,,,,
1987,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,新正牌米糕莊,21484023,0.00,945.00,,,,餐飲支出,金錢,,,,,,,,,
1988,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,統一超商,54380891,0.00,75.00,,,,餐飲支出,金錢,,,,,,,,,
1989,蔡其昌,109年立法委員選舉,第一次賸餘,1091106,當選後與其公務有關之費用支出,台灣中油,56642408,0.00,610.00,,,,油資,金錢,,,,,,,,,
